Sno,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
7210,Chainlink,LINK,2020-10-22 23:59:00,12.32298367,10.73701259,10.79231038,11.93933492,1543967732.0,4638545711.0
7211,Chainlink,LINK,2020-10-23 23:59:00,12.24483192,11.6113196,11.95689602,12.16379485,1480801396.0,4725750536.0
7212,Chainlink,LINK,2020-10-24 23:59:00,12.92366524,11.98954176,12.16381243,12.73154846,1474195506.0,4946328238.0
7213,Chainlink,LINK,2020-10-25 23:59:00,12.83844302,12.01421365,12.73154842,12.16005893,1292633532.0,4724299098.0
7214,Chainlink,LINK,2020-10-26 23:59:00,12.42918111,11.34529638,12.16006465,11.74790244,1465017714.0,4575920268.0
7215,Chainlink,LINK,2020-10-27 23:59:00,12.43364388,11.53939405,11.74789367,11.97383673,1345673430.0,4663923833.0
7216,Chainlink,LINK,2020-10-28 23:59:00,12.1237087,11.20416547,11.97384543,11.4617424,1236406880.0,4464458198.0
7217,Chainlink,LINK,2020-10-29 23:59:00,11.77491934,11.11726513,11.46175849,11.26514099,1476177870.0,4387880069.0
7218,Chainlink,LINK,2020-10-30 23:59:00,11.42428851,10.78571877,11.26515767,11.09855655,1653652915.0,4334092396.0
7219,Chainlink,LINK,2020-10-31 23:59:00,11.38340782,10.93707966,11.09855847,11.22083857,1447587815.0,4381844695.0
7220,Chainlink,LINK,2020-11-01 23:59:00,11.56678686,11.04279653,11.22083857,11.53662956,1319631443.0,4505164094.0
7221,Chainlink,LINK,2020-11-02 23:59:00,11.64116429,10.78583012,11.53658431,10.7975786,1527825758.0,4216557628.0
7222,Chainlink,LINK,2020-11-03 23:59:00,10.79756454,10.13277138,10.79756454,10.3870017,1696479711.0,4056223428.0
7223,Chainlink,LINK,2020-11-04 23:59:00,10.62634628,9.7995919,10.3869679,10.47258743,1678488769.0,4089645472.0
7224,Chainlink,LINK,2020-11-05 23:59:00,11.20097461,10.11425728,10.472635,10.990669,1360783363.0,4291961277.0
7225,Chainlink,LINK,2020-11-06 23:59:00,12.21272536,10.91904897,10.99053896,12.11807205,1475069579.0,4744341015.0
7226,Chainlink,LINK,2020-11-07 23:59:00,13.3765807,11.53638146,12.11807202,11.75722417,2566987251.0,4603065620.0
7227,Chainlink,LINK,2020-11-08 23:59:00,12.99648939,11.52782752,11.75722436,12.6560345,1647580702.0,4954958453.0
7228,Chainlink,LINK,2020-11-09 23:59:00,12.95049179,12.11089073,12.65603666,12.52073547,1644324040.0,4901987590.0
7229,Chainlink,LINK,2020-11-10 23:59:00,13.24255954,12.35169476,12.52120341,13.00346297,1724813657.0,5090980020.0
7230,Chainlink,LINK,2020-11-11 23:59:00,13.39108637,12.79402541,13.00345233,12.80753845,1517819145.0,5014273699.0
7231,Chainlink,LINK,2020-11-12 23:59:00,13.07766147,12.30855557,12.80745523,12.42322296,1400960180.0,4863810509.0
7232,Chainlink,LINK,2020-11-13 23:59:00,12.99028175,12.33946802,12.42317278,12.8879783,1306004087.0,5045766668.0
7233,Chainlink,LINK,2020-11-14 23:59:00,12.91233903,12.39022644,12.8879783,12.57696003,997198275.3,4936577002.0
7234,Chainlink,LINK,2020-11-15 23:59:00,12.63317496,11.84388796,12.57695992,12.1218131,967748061.1,4757927484.0
7235,Chainlink,LINK,2020-11-16 23:59:00,12.78922692,12.03233362,12.12181037,12.59079045,1052161971.0,4942005574.0
7236,Chainlink,LINK,2020-11-17 23:59:00,13.31387857,12.55335448,12.80429141,13.2447115,1527160119.0,5198675836.0
7237,Chainlink,LINK,2020-11-18 23:59:00,14.19721298,12.91603732,13.24464078,13.59299642,2364966937.0,5335380994.0
7238,Chainlink,LINK,2020-11-19 23:59:00,13.96556042,13.06669173,13.59288763,13.62188196,1523595574.0,5346718844.0
7239,Chainlink,LINK,2020-11-20 23:59:00,14.39532118,13.51283207,13.62195281,14.07827326,1733532246.0,5539935066.0
7240,Chainlink,LINK,2020-11-21 23:59:00,15.39804789,13.76817032,14.07827326,15.355934,2190837254.0,6042706777.0
7241,Chainlink,LINK,2020-11-22 23:59:00,15.61568831,13.91447522,15.35593433,14.44480124,2199639008.0,5684167331.0
7242,Chainlink,LINK,2020-11-23 23:59:00,15.37136451,14.25347622,14.44481398,15.27084388,2108675136.0,6009223002.0
7243,Chainlink,LINK,2020-11-24 23:59:00,16.24774805,15.00579162,15.27095366,15.62066489,2650363423.0,6146880911.0
7244,Chainlink,LINK,2020-11-25 23:59:00,15.76994533,13.93007008,15.62432319,14.26096459,1779310502.0,5611825849.0
7245,Chainlink,LINK,2020-11-26 23:59:00,14.4461401,11.35788672,14.25596841,12.57536258,3181022660.0,4948525351.0
7246,Chainlink,LINK,2020-11-27 23:59:00,12.94735871,12.03558232,12.58681717,12.49025874,1705568925.0,4927526434.0
7247,Chainlink,LINK,2020-11-28 23:59:00,13.41140362,12.38730477,12.49161717,13.07834626,1408628665.0,5159532581.0
7248,Chainlink,LINK,2020-11-29 23:59:00,13.39935194,12.87109614,13.08222011,13.37291837,1244611322.0,5275744093.0
7249,Chainlink,LINK,2020-11-30 23:59:00,14.38335486,13.36968544,13.36968544,14.2256385,1808384178.0,5612150333.0
7250,Chainlink,LINK,2020-12-01 23:59:00,14.79649445,13.24549078,14.22906289,13.38953504,1850007077.0,5282299530.0
7251,Chainlink,LINK,2020-12-02 23:59:00,14.13446063,13.13557911,13.39022427,13.98736604,1369209189.0,5518149574.0
7252,Chainlink,LINK,2020-12-03 23:59:00,14.18723928,13.66906699,13.98968724,13.97472094,1118049762.0,5513160959.0
7253,Chainlink,LINK,2020-12-04 23:59:00,14.02636563,12.61440489,13.97477291,12.74124547,1281415263.0,5039284343.0
7254,Chainlink,LINK,2020-12-05 23:59:00,13.32549789,12.59273055,12.73916351,13.17303755,1048597571.0,5210062237.0
7255,Chainlink,LINK,2020-12-06 23:59:00,13.51590287,12.80952581,13.17369744,13.49239685,1019945503.0,5336371894.0
7256,Chainlink,LINK,2020-12-07 23:59:00,13.52398167,12.90826623,13.49045652,13.08094922,894451650.1,5173640423.0
7257,Chainlink,LINK,2020-12-08 23:59:00,13.1845578,12.02746063,13.0816261,12.14571383,1057784369.0,4803745890.0
7258,Chainlink,LINK,2020-12-09 23:59:00,12.79354384,11.62953306,12.14337296,12.63338955,1305647086.0,4996626296.0
7259,Chainlink,LINK,2020-12-10 23:59:00,12.64990602,11.8810666,12.63240739,11.92219945,911441755.8,4715343817.0
7260,Chainlink,LINK,2020-12-11 23:59:00,11.93721163,11.45355188,11.92283738,11.66010599,1028197389.0,4623343452.0
7261,Chainlink,LINK,2020-12-12 23:59:00,12.32755794,11.64249022,11.65664822,12.20915682,855257538.9,4841047357.0
7262,Chainlink,LINK,2020-12-13 23:59:00,13.20767101,12.05102579,12.21331212,12.93370322,1038194830.0,5128336928.0
7263,Chainlink,LINK,2020-12-14 23:59:00,12.96532592,12.36007167,12.9351212,12.8275533,925077262.1,5086247468.0
7264,Chainlink,LINK,2020-12-15 23:59:00,12.98990419,12.49470756,12.83095216,12.70547128,810207084.7,5037840783.0
7265,Chainlink,LINK,2020-12-16 23:59:00,13.46257438,12.35372457,12.70360211,13.45108729,1223226479.0,5333484654.0
7266,Chainlink,LINK,2020-12-17 23:59:00,14.440537,13.1744346,13.45359007,13.46713281,1827482311.0,5339846856.0
7267,Chainlink,LINK,2020-12-18 23:59:00,13.98642278,13.21612959,13.46793147,13.51119276,1304911675.0,5370828242.0
7268,Chainlink,LINK,2020-12-19 23:59:00,13.96501349,13.32241211,13.50944822,13.4921871,1149858506.0,5363273311.0
7269,Chainlink,LINK,2020-12-20 23:59:00,13.73792519,12.80001843,13.49128935,13.07007395,1142006160.0,5195479300.0
7270,Chainlink,LINK,2020-12-21 23:59:00,13.25178076,12.16659859,13.07201848,12.34199503,1245762390.0,4906060969.0
7271,Chainlink,LINK,2020-12-22 23:59:00,12.81467857,11.85658995,12.3367811,12.79393324,1298374631.0,5085710726.0
7272,Chainlink,LINK,2020-12-23 23:59:00,12.84870574,8.50915351,12.79127529,10.8313119,1924391288.0,4305549989.0
7273,Chainlink,LINK,2020-12-24 23:59:00,11.66371045,9.96683516,10.87059852,11.57545407,1894113775.0,4601353612.0
7274,Chainlink,LINK,2020-12-25 23:59:00,11.86294171,11.07766621,11.57080419,11.54668492,1400082282.0,4601464285.0
7275,Chainlink,LINK,2020-12-26 23:59:00,11.77630276,10.67841985,11.54847769,10.96487443,1419511858.0,4369607246.0
7276,Chainlink,LINK,2020-12-27 23:59:00,13.04156572,10.24376711,10.96334688,12.12970835,2199716491.0,4833804693.0
7277,Chainlink,LINK,2020-12-28 23:59:00,12.89169009,12.03706895,12.14949935,12.62838055,1696784037.0,5032530333.0
7278,Chainlink,LINK,2020-12-29 23:59:00,12.97528753,10.83759996,12.62472378,11.77112461,2021247540.0,4690905646.0
7279,Chainlink,LINK,2020-12-30 23:59:00,11.92601323,11.0971948,11.76786143,11.25357548,1497541828.0,4484657373.0
7280,Chainlink,LINK,2020-12-31 23:59:00,11.72236768,10.99901675,11.25091969,11.27053796,1206737630.0,4491417083.0
7281,Chainlink,LINK,2021-01-01 23:59:00,12.38606689,11.1186527,11.26676153,11.8725549,1376173841.0,4737262864.0
7282,Chainlink,LINK,2021-01-02 23:59:00,12.36389076,11.5202879,11.87341034,12.22013745,1562557417.0,4882061693.0
7283,Chainlink,LINK,2021-01-03 23:59:00,13.97709577,11.88365378,12.22336517,13.65017231,2298964833.0,5453374285.0
7284,Chainlink,LINK,2021-01-04 23:59:00,15.57563249,12.59785362,13.66639604,13.57106329,2926793268.0,5421769475.0
7285,Chainlink,LINK,2021-01-05 23:59:00,14.90102693,13.17411078,13.56975245,14.53986805,2435517090.0,5808816237.0
7286,Chainlink,LINK,2021-01-06 23:59:00,17.22389896,14.17745176,14.55018342,17.15525669,3654880010.0,6853688989.0
7287,Chainlink,LINK,2021-01-07 23:59:00,17.34910008,15.22508172,17.15868463,16.03196788,2848054681.0,6404924378.0
7288,Chainlink,LINK,2021-01-08 23:59:00,16.15241732,14.2632919,16.01902288,15.28808542,2749568572.0,6115380266.0
7289,Chainlink,LINK,2021-01-09 23:59:00,17.90487244,15.06479407,15.27950232,17.60751275,2622916177.0,7051977120.0
7290,Chainlink,LINK,2021-01-10 23:59:00,18.44547315,15.61517023,17.598929,16.24742979,3058197027.0,6507250898.0
7291,Chainlink,LINK,2021-01-11 23:59:00,16.24643732,12.56874111,16.24643732,14.55693277,3428738380.0,5830190685.0
7292,Chainlink,LINK,2021-01-12 23:59:00,15.44044967,13.74982107,14.55012856,13.91584923,2198321176.0,5573430602.0
7293,Chainlink,LINK,2021-01-13 23:59:00,16.20754317,13.4281695,13.90396913,15.93009144,2265358357.0,6380153855.0
7294,Chainlink,LINK,2021-01-14 23:59:00,17.83426871,15.42572063,15.92735817,17.82625099,2758638858.0,7139583878.0
7295,Chainlink,LINK,2021-01-15 23:59:00,21.18670596,17.5720528,17.86612464,20.70972583,6831687993.0,8315152831.0
7296,Chainlink,LINK,2021-01-16 23:59:00,22.68733739,19.72004123,20.71490817,20.2183972,5499569396.0,8117879691.0
7297,Chainlink,LINK,2021-01-17 23:59:00,23.61110525,19.4638309,20.21868832,23.16677294,5027606263.0,9301680726.0
7298,Chainlink,LINK,2021-01-18 23:59:00,23.52741333,21.21294675,23.20060573,22.03626244,3602422029.0,8847769957.0
7299,Chainlink,LINK,2021-01-19 23:59:00,22.80375854,20.58179607,22.04220536,20.75409274,3077697742.0,8332966570.0
7300,Chainlink,LINK,2021-01-20 23:59:00,21.92991377,19.19035696,20.72128297,21.8467765,3432961301.0,8771689544.0
7301,Chainlink,LINK,2021-01-21 23:59:00,21.9360919,18.16452661,21.84871141,18.42427239,3407990168.0,7397521434.0
7302,Chainlink,LINK,2021-01-22 23:59:00,22.42680188,17.38453902,18.41250634,21.62949808,4292258678.0,8706079680.0
7303,Chainlink,LINK,2021-01-23 23:59:00,25.44616086,21.24954538,21.61015302,24.76153091,5098945533.0,9966752825.0
7304,Chainlink,LINK,2021-01-24 23:59:00,24.86895288,23.37724829,24.77108973,24.70185901,3727726940.0,9942734313.0
7305,Chainlink,LINK,2021-01-25 23:59:00,25.65489436,22.73853897,24.69943253,23.54012179,3740983054.0,9475123980.0
7306,Chainlink,LINK,2021-01-26 23:59:00,23.95246251,21.77118606,23.52181417,23.02586341,3117612364.0,9268130067.0
7307,Chainlink,LINK,2021-01-27 23:59:00,23.11281948,20.37566204,23.03353395,21.07044661,3092662315.0,8481056119.0
7308,Chainlink,LINK,2021-01-28 23:59:00,24.46046104,20.6281412,21.06085313,23.11090311,3652814431.0,9302359361.0
7309,Chainlink,LINK,2021-01-29 23:59:00,24.17987957,22.11472066,23.30299008,22.77344356,3788470512.0,9200688833.0
7310,Chainlink,LINK,2021-01-30 23:59:00,23.94933989,22.23277735,22.77302716,23.59402774,2685935167.0,9532212683.0
7311,Chainlink,LINK,2021-01-31 23:59:00,24.53101284,22.17173208,23.59618813,22.59843448,2692563296.0,9129983491.0
7312,Chainlink,LINK,2021-02-01 23:59:00,23.14966192,21.70425002,22.59595647,22.83964054,2422414493.0,9227433045.0
7313,Chainlink,LINK,2021-02-02 23:59:00,24.11485285,22.79480379,22.8395092,23.71361319,2604058586.0,9580526346.0
7314,Chainlink,LINK,2021-02-03 23:59:00,25.44069003,23.57048177,23.70680722,25.0730351,3147392512.0,10129745790.0
7315,Chainlink,LINK,2021-02-04 23:59:00,25.9720177,22.98858294,25.07576457,24.49896345,3344787680.0,9897815357.0
7316,Chainlink,LINK,2021-02-05 23:59:00,26.89929302,24.50350048,24.50350048,26.36332586,3936072394.0,10690580577.0
7317,Chainlink,LINK,2021-02-06 23:59:00,26.72246373,24.46838667,26.348999,25.04933001,3146238667.0,10157742701.0
7318,Chainlink,LINK,2021-02-07 23:59:00,25.27623829,23.08579307,25.04922026,24.79012233,2772921169.0,10052631510.0
7319,Chainlink,LINK,2021-02-08 23:59:00,25.94103342,24.06254499,24.781538,25.45610344,3063771708.0,10322693215.0
7320,Chainlink,LINK,2021-02-09 23:59:00,27.89636271,25.00436594,25.45698737,27.594215,3700778076.0,11189717886.0
7321,Chainlink,LINK,2021-02-10 23:59:00,28.60245321,25.69035443,27.59209426,26.85959591,4118325809.0,10891822824.0
7322,Chainlink,LINK,2021-02-11 23:59:00,28.44579986,26.31255415,26.85723129,27.87423942,3098066261.0,11303270464.0
7323,Chainlink,LINK,2021-02-12 23:59:00,31.38100239,26.8282819,27.85792993,30.64073881,4140041014.0,12471073511.0
7324,Chainlink,LINK,2021-02-13 23:59:00,34.5368584,29.29359857,30.64744164,34.10197805,5124433887.0,13879830959.0
7325,Chainlink,LINK,2021-02-14 23:59:00,35.58050291,32.46458706,34.12268694,33.29032208,4767351611.0,13549479222.0
7326,Chainlink,LINK,2021-02-15 23:59:00,34.81749673,28.30946762,33.26794293,32.57589946,4824452129.0,13258702391.0
7327,Chainlink,LINK,2021-02-16 23:59:00,33.2293967,30.96687859,32.52856384,31.97348107,3794728331.0,13013512347.0
7328,Chainlink,LINK,2021-02-17 23:59:00,32.58783239,30.04685771,31.97589757,32.25679765,3072709794.0,13128824904.0
7329,Chainlink,LINK,2021-02-18 23:59:00,33.5337265,31.89607309,32.25243958,32.44149357,1726602703.0,13203997908.0
7330,Chainlink,LINK,2021-02-19 23:59:00,35.4069805,31.57805071,32.45512293,34.71521025,2518517791.0,14129422326.0
7331,Chainlink,LINK,2021-02-20 23:59:00,36.82845999,32.63641548,34.71128017,34.10981666,3095945276.0,13934186074.0
7332,Chainlink,LINK,2021-02-21 23:59:00,35.23155762,33.42798875,34.07320735,34.15274205,1768919688.0,13951721505.0
7333,Chainlink,LINK,2021-02-22 23:59:00,34.16166795,25.66321465,34.15009682,31.53080638,3577738647.0,12880635726.0
7334,Chainlink,LINK,2021-02-23 23:59:00,31.54983127,21.19807175,31.52287277,25.80034345,5101235733.0,10539686857.0
7335,Chainlink,LINK,2021-02-24 23:59:00,29.17878799,24.64551232,25.82765104,28.08671865,3087989666.0,11473692977.0
7336,Chainlink,LINK,2021-02-25 23:59:00,28.55682975,24.59595998,28.07337312,24.66804707,2016768740.0,10077132966.0
7337,Chainlink,LINK,2021-02-26 23:59:00,26.94897045,23.76168109,24.73423052,25.18731328,171000000000.0,10327039145.0
7338,Chainlink,LINK,2021-02-27 23:59:00,27.39061022,24.90677108,25.19774589,26.23509742,1874410773.0,10756640655.0
7339,Chainlink,LINK,2021-02-28 23:59:00,26.75388968,23.07517121,26.23312746,24.66353274,2019851813.0,10112284118.0
7340,Chainlink,LINK,2021-03-01 23:59:00,27.65209996,24.67275284,24.67275284,27.6070607,2279573087.0,11319158711.0
7341,Chainlink,LINK,2021-03-02 23:59:00,30.45339243,27.21218359,27.61077546,28.51118315,2745094103.0,11689857556.0
7342,Chainlink,LINK,2021-03-03 23:59:00,31.3759303,28.25358893,28.50731861,29.99002853,1999664567.0,12296198296.0
7343,Chainlink,LINK,2021-03-04 23:59:00,30.525612,27.36300014,29.96215304,27.71873862,1935423706.0,11364947726.0
7344,Chainlink,LINK,2021-03-05 23:59:00,28.16218226,25.73203331,27.70938005,27.87541314,1739847948.0,11470998897.0
7345,Chainlink,LINK,2021-03-06 23:59:00,28.33292233,26.4082112,27.85606958,28.16510315,1130900770.0,11590209103.0
7346,Chainlink,LINK,2021-03-07 23:59:00,29.01766821,27.46931824,28.17018831,28.5482119,1305530074.0,11747862016.0
7347,Chainlink,LINK,2021-03-08 23:59:00,31.69816108,28.38143313,28.56278023,31.69816108,2212810142.0,13044096205.0
7348,Chainlink,LINK,2021-03-09 23:59:00,31.92976199,30.45485408,31.70324948,31.499252,1630964651.0,12962243217.0
7349,Chainlink,LINK,2021-03-10 23:59:00,31.74357007,29.51637094,31.49477181,29.94671586,1606531493.0,12323359760.0
7350,Chainlink,LINK,2021-03-11 23:59:00,30.37232989,28.72565947,29.90898765,30.07517495,1537882621.0,12376221904.0
7351,Chainlink,LINK,2021-03-12 23:59:00,30.35781274,27.85881068,30.08486363,28.46152299,1435032009.0,11754880984.0
7352,Chainlink,LINK,2021-03-13 23:59:00,30.53456269,27.11136237,28.45960665,29.77922646,1739486182.0,12299105113.0
7353,Chainlink,LINK,2021-03-14 23:59:00,30.13971813,28.60307646,29.77116321,28.78942475,1062176149.0,11890307546.0
7354,Chainlink,LINK,2021-03-15 23:59:00,29.38475124,26.90420303,28.77027326,27.49176174,1557817115.0,11354360322.0
7355,Chainlink,LINK,2021-03-16 23:59:00,28.13727473,26.50393176,27.49046039,27.91741934,1213205843.0,11530160979.0
7356,Chainlink,LINK,2021-03-17 23:59:00,31.21237442,27.42863339,27.91916645,31.00975917,2339727784.0,12807326879.0
7357,Chainlink,LINK,2021-03-18 23:59:00,31.29309415,29.17744415,31.00084561,29.50481317,1427732613.0,12185769799.0
7358,Chainlink,LINK,2021-03-19 23:59:00,30.52186112,28.88075113,29.49397589,29.90987497,1116478173.0,12397929009.0
7359,Chainlink,LINK,2021-03-20 23:59:00,31.48211356,29.67692495,29.90140204,29.67692495,1199973273.0,12301368999.0
7360,Chainlink,LINK,2021-03-21 23:59:00,30.1430349,28.7339286,29.68050755,29.27283825,969809465.2,12133871198.0
7361,Chainlink,LINK,2021-03-22 23:59:00,29.42911729,27.39395951,29.27885028,27.39811379,1083074169.0,11356779995.0
7362,Chainlink,LINK,2021-03-23 23:59:00,27.99405773,26.75918117,27.38609171,26.91505802,1124961035.0,11156548762.0
7363,Chainlink,LINK,2021-03-24 23:59:00,27.89529577,24.26138959,26.90561096,25.05388547,1401912784.0,10385074954.0
7364,Chainlink,LINK,2021-03-25 23:59:00,26.63407507,24.6180504,25.02586483,25.69628691,1351900684.0,10651356491.0
7365,Chainlink,LINK,2021-03-26 23:59:00,27.45889144,25.45632134,25.6885727,27.4015666,1139989327.0,11399313566.0
7366,Chainlink,LINK,2021-03-27 23:59:00,27.50557367,26.08278154,27.40023766,26.87954403,783605885.4,11182147187.0
7367,Chainlink,LINK,2021-03-28 23:59:00,27.68407971,26.23177502,26.88078268,26.69699411,804341768.8,11106204679.0
7368,Chainlink,LINK,2021-03-29 23:59:00,28.5217294,26.47917925,26.69805653,28.05256859,1122700330.0,11670136615.0
7369,Chainlink,LINK,2021-03-30 23:59:00,28.57335917,27.6800882,28.05175988,27.90404849,923736996.3,11608350834.0
7370,Chainlink,LINK,2021-03-31 23:59:00,29.35113651,26.68513963,27.90324584,29.35113651,1419202876.0,12210353279.0
7371,Chainlink,LINK,2021-04-01 23:59:00,31.19081332,29.38402485,29.38402485,30.23322029,1814724171.0,12577308561.0
7372,Chainlink,LINK,2021-04-02 23:59:00,32.6786019,29.72873236,30.21860109,32.53325019,1564647602.0,13582942856.0
7373,Chainlink,LINK,2021-04-03 23:59:00,33.2239032,29.49326519,32.53227893,29.53488876,1713670580.0,12331098306.0
7374,Chainlink,LINK,2021-04-04 23:59:00,31.58967521,29.26147409,29.52741354,30.95728118,1148273070.0,12924960736.0
7375,Chainlink,LINK,2021-04-05 23:59:00,32.63180988,30.01063513,30.9596068,32.396655,1463086928.0,13525913060.0
7376,Chainlink,LINK,2021-04-06 23:59:00,34.95261221,31.39543845,32.42163265,34.79787992,2839348208.0,14528447409.0
7377,Chainlink,LINK,2021-04-07 23:59:00,35.11281076,30.28915398,34.79106179,31.17518381,2513971688.0,13015937163.0
7378,Chainlink,LINK,2021-04-08 23:59:00,32.86768855,31.04911462,31.2003073,32.74489781,1227213106.0,13671307759.0
7379,Chainlink,LINK,2021-04-09 23:59:00,33.28016276,31.29725488,32.74326149,31.63246748,1021522189.0,13254306166.0
7380,Chainlink,LINK,2021-04-10 23:59:00,33.03373678,31.05461718,31.62818824,31.89926129,1054977271.0,13366095322.0
7381,Chainlink,LINK,2021-04-11 23:59:00,34.42383148,31.76835025,31.90502784,33.91918249,1365984051.0,14212461608.0
7382,Chainlink,LINK,2021-04-12 23:59:00,34.15601674,31.93651182,33.94459747,33.10542637,1169762437.0,13871490021.0
7383,Chainlink,LINK,2021-04-13 23:59:00,35.8733188,32.43425553,33.08672669,35.45663544,1775182127.0,14856669089.0
7384,Chainlink,LINK,2021-04-14 23:59:00,42.0286083,35.12414057,35.49286243,41.42370789,3821675577.0,17356929470.0
7385,Chainlink,LINK,2021-04-15 23:59:00,44.40056588,39.80783099,41.34301724,42.75316098,3655212066.0,17913983020.0
7386,Chainlink,LINK,2021-04-16 23:59:00,43.18879915,38.75537508,42.61617935,42.10155257,3017897774.0,17640952866.0
7387,Chainlink,LINK,2021-04-17 23:59:00,44.06838511,40.31354056,42.08270289,40.37206552,2183873341.0,16916281265.0
7388,Chainlink,LINK,2021-04-18 23:59:00,40.75344648,30.27916326,40.40381202,39.06591248,4447232523.0,16368990662.0
7389,Chainlink,LINK,2021-04-19 23:59:00,41.92248074,34.96240094,39.11829477,35.87938291,3408804481.0,15033804320.0
7390,Chainlink,LINK,2021-04-20 23:59:00,39.30816217,33.38820463,35.71250822,38.95063527,3207615683.0,16320688407.0
7391,Chainlink,LINK,2021-04-21 23:59:00,39.45090592,35.97854349,38.99762192,36.43635796,2055648964.0,15267182185.0
7392,Chainlink,LINK,2021-04-22 23:59:00,40.74035706,33.94836787,36.26982478,35.23340693,3244017655.0,14763134208.0
7393,Chainlink,LINK,2021-04-23 23:59:00,35.90437997,30.31668578,35.20272759,35.0584784,3600828195.0,14689837485.0
7394,Chainlink,LINK,2021-04-24 23:59:00,35.26461904,31.05983956,35.14756,31.12519769,1642552575.0,13041755279.0
7395,Chainlink,LINK,2021-04-25 23:59:00,33.4008424,30.01256647,31.21970433,31.54062138,1348819867.0,13215821773.0
